Track _Name,Cup,Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/17/2018,"1'45""349",おまえモナー,Japan,<1,36.513,34.415,34.421,9/1/2000,1/1/2001,Rosalina,Streetle,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/17/2018,"1'45""292",おまえモナー,Japan,6,36.418,34.482,34.392,9/1/2000,1/1/2001,Rosalina,Streetle,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/23/2018,"1'45""278",おまえモナー,Japan,93,36.489,34.447,34.342,9/1/2000,1/1/2001,Link,Streetle,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),6/24/2018,"1'45""239",おまえモナー,Japan,8,36.459,34.457,34.323,9/1/2000,1/1/2001,Rosalina,Streetle,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/2/2018,"1'45""147",おまえモナー,Japan,<1,36.218,34.445,34.484,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/2/2018,"1'44""972",おまえモナー,Japan,1,36.246,34.382,34.344,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/3/2018,"1'44""882",おまえモナー,Japan,2,36.169,34.4,34.313,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/5/2018,"1'44""873",おまえモナー,Japan,<1,36.358,34.315,34.2,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/5/2018,"1'44""815",おまえモナー,Japan,<1,36.205,34.313,34.297,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/5/2018,"1'44""744",おまえモナー,Japan,1,36.157,34.311,34.276,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/6/2018,"1'44""684",AK,Japan,1,36.162,34.302,34.22,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/7/2018,"1'44""625",AK,Japan,<1,36.144,34.262,34.219,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/7/2018,"1'44""619",AK,Japan,1,36.067,34.316,34.236,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/8/2018,"1'44""485",AK,Japan,<1,35.956,34.312,34.217,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/8/2018,"1'44""467",AK,Japan,<1,36.055,34.198,34.214,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/8/2018,"1'44""452",ミソねば,Japan,<1,36.037,34.165,34.25,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/8/2018,"1'44""377",ふゆいろ,Japan,1,35.985,34.264,34.128,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/9/2018,"1'44""323",ふゆいろ,Japan,1,36.105,34.11,34.108,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/10/2018,"1'44""174",AK,Japan,<1,36.086,34.098,33.99,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/10/2018,"1'44""163",Axel,Japan,<1,35.99,34.143,34.03,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/10/2018,"1'44""126",おまえモナー,Japan,1,36.033,34.059,34.034,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/11/2018,"1'44""122",Axel,Japan,<1,35.977,34.06,34.085,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/11/2018,"1'44""058",Axel,Japan,<1,35.967,34.056,34.035,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/11/2018,"1'44""003",おまえモナー,Japan,<1,35.983,34.048,33.972,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/11/2018,"1'43""900",おまえモナー,Japan,181,35.987,33.991,33.922,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),1/8/2019,"1'43""843",AK,Japan,24,35.947,33.975,33.921,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),2/1/2019,"1'43""829",おまえモナー,Japan,83,35.945,34.029,33.855,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/25/2019,"1'43""709",Dragnir,France,322,35.825,33.973,33.911,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Roller,Cloud Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/12/2020,"1'43""672",Alberto,Spain,<1,35.889,33.945,33.838,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/12/2020,"1'43""605",Alberto,Spain,1,35.877,33.89,33.838,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/13/2020,"1'43""599",Alberto,Spain,<1,35.898,33.877,33.824,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/13/2020,"1'43""588",Alberto,Spain,1,35.828,33.983,33.777,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/14/2020,"1'43""525",Alberto,Spain,30,35.797,33.931,33.797,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/13/2020,"1'43""381",Dragnir,France,176,35.842,33.75,33.789,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Roller,Cloud Glider,
3DS_Neo_Bowser_City,Bell(DLC2),10/6/2020,"1'43""143",Alberto,Spain,178,35.826,33.691,33.626,9/1/2000,1/1/2001,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/2/2021,"1'43""127",Alberto,Spain,2,35.825,33.713,33.589,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/4/2021,"1'43""094 ",Alberto,Spain,<1,35.758,33.739,33.597,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/4/2021,"1'43""086",Alberto,Spain,<1,35.71,33.705,33.671,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/4/2021,"1'43""067 ",Alberto,Spain,1,35.812,33.69,33.565,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/5/2021,"1'43""051 ",Alberto,Spain,<1,35.738,33.751,33.562,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/5/2021,"1'43""031 ",Alberto,Spain,<1,35.76,33.728,33.543,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),4/5/2021,"1'42""918 ",Alberto,Spain,134,35.731,33.681,33.506,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),8/17/2021,"1'42""899 ",Alberto,Spain,1,35.768,33.596,33.535,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider,
3DS_Neo_Bowser_City,Bell(DLC2),8/18/2021,"1'42""866 ",Alberto,Spain,<1,35.692,33.543,33.631,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),8/18/2021,"1'42""767 ",Alberto,Spain,<1,35.7,33.539,33.528,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),8/18/2021,"1'42""652 ",Alberto,Spain,193,35.64,33.614,33.398,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),2/27/2022,"1'42""571 ",Alberto,Spain,383,35.601,33.548,33.422,9/1/2000,1/1/2001,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/9/2023,Version 2.3.0 Stat Balance Patch Released. More Info,,,,,,,,,,,,,
3DS_Neo_Bowser_City,Bell(DLC2),3/17/2023,"1'42""551 ",Panda,Australia,<1,35.616,33.542,33.393,9/1/2000,1/1/2001,Yellow Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/17/2023,"1'42""445 ",Alberto,Spain,<1,35.599,33.47,33.376,9/1/2000,1/1/2001,Birdo (White),Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),3/17/2023,"1'42""384 ",Alberto,Spain,267,35.581,33.493,33.31,9/1/2000,1/1/2001,White Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),7/12/2023,Version 2.4.0 Stat Balance Patch Released. More Info,,,,,,,,,,,,,
3DS_Neo_Bowser_City,Bell(DLC2),12/9/2023,"1'42""283 ",Alberto,Spain,<1,35.451,33.428,33.404,9/1/2000,1/1/2001,White Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),12/9/2023,"1'42""264 ",Alberto,Spain,<1,35.492,33.401,33.371,9/1/2000,1/1/2001,White Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),12/9/2023,"1'42""263 ",Alberto,Spain,3,35.462,33.427,33.374,9/1/2000,1/1/2001,White Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),12/12/2023,"1'42""229 ",Alberto,Spain,<1,35.423,33.402,33.404,9/1/2000,1/1/2001,White Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),12/12/2023,"1'42""158 ",Alberto,Spain,509,35.449,33.412,33.297,9/1/2000,1/1/2001,White Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),5/4/2025,"1'42""115 ",Vincent,USA,<1,35.439,33.386,33.29,9/1/2000,1/1/2001,Light-blue Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),5/4/2025,"1'42""004 ",Vincent,USA,<1,35.46,33.336,33.208,9/1/2000,1/1/2001,Light-blue Yoshi,Biddybuggy,Azure Roller,Paper Glider,
3DS_Neo_Bowser_City,Bell(DLC2),5/4/2025,"1'41""960 ",Vincent,USA,199,35.357,33.313,33.29,9/1/2000,1/1/2001,Light-blue Yoshi,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),Pre-release,"1'51""460",Mattew,France,<1,-,-,-,-,-,-,-,-,-,
GBA_Ribbon_Road,Bell(DLC2),4/28/2017,"1'51""060",Thomas,France,<1,-,-,-,-,-,-,-,-,-,
GBA_Ribbon_Road,Bell(DLC2),4/28/2017,"1'50""990",Thomas,France,<1,38.239,36.25,36.501,10-0-0,1/1/2001,Morton,Mach 8,Leaf Tires,Super Glider,
GBA_Ribbon_Road,Bell(DLC2),4/28/2017,"1'50""841",GoldCobra,Germany,1,-,-,-,-,-,-,-,-,-,
GBA_Ribbon_Road,Bell(DLC2),4/29/2017,"1'50""818",Thomas,France,<1,38.131,36.297,36.39,10-0-0,1/1/2001,Heavy Mii,Mach 8,Leaf Tires,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),4/29/2017,"1'50""704",Alex,Germany,<1,38.199,36.267,36.238,10-0-0,1/1/2001,Heavy Mii,Mach 8,Crimson Slim,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),4/29/2017,"1'50""689",Tyler,Canada,<1,38.106,36.162,36.421,10-0-0,1/1/2001,Morton,Mach 8,Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),4/29/2017,"1'50""528",Alex,Germany,1,38.053,36.192,36.283,10-0-0,1/1/2001,Heavy Mii,Mach 8,Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),4/30/2017,"1'50""526",Pyrus,USA,<1,38.028,36.131,36.367,10-0-0,1/1/2001,Morton,Splat Buggy,Crimson Slim,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),4/30/2017,"1'50""436",Alex,Germany,2,37.965,36.225,36.246,10-0-0,1/1/2001,Heavy Mii,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/2/2017,"1'50""420",Alex,Germany,1,37.906,36.13,36.384,10-0-0,1/1/2001,Heavy Mii,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/3/2017,"1'50""374",Alex,Germany,<1,37.861,36.306,36.207,10-0-0,1/1/2001,Heavy Mii,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/3/2017,"1'50""349",Alex,Germany,<1,37.892,36.195,36.262,10-0-0,1/1/2001,Heavy Mii,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/3/2017,"1'50""343",Alex,Germany,<1,37.9,36.094,36.349,10-0-0,1/1/2001,Heavy Mii,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/3/2017,"1'50""277",X treme,France,1,37.893,36.137,36.247,10-0-0,1/1/2001,Wario,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/4/2017,"1'50""234",X treme,France,1,37.863,36.081,36.29,10-0-0,1/1/2001,Dry Bowser,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/5/2017,"1'50""226",Alex,Germany,<1,37.924,36.17,36.132,10-0-0,1/1/2001,Heavy Mii,Mach 8,Azure Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/5/2017,"1'50""160",X treme,France,1,37.784,36.152,36.224,10-0-0,1/1/2001,Dry Bowser,Mach 8,Roller,Super Glider,
GBA_Ribbon_Road,Bell(DLC2),5/6/2017,"1'50""106",Pyrus,USA,1,37.819,36.21,36.077,10-0-0,1/1/2001,Wario,Mach 8,Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/7/2017,"1'50""014",X treme,France,<1,37.801,36.033,36.18,10-0-0,1/1/2001,Dry Bowser,Mach 8,Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/7/2017,"1'49""963",X treme,France,1,37.796,36.015,36.152,10-0-0,1/1/2001,Dry Bowser,Mach 8,Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/8/2017,"1'49""869",X treme,France,6,37.787,35.941,36.141,10-0-0,1/1/2001,Dry Bowser,Mach 8,Roller,Plane Glider,
GBA_Ribbon_Road,Bell(DLC2),5/14/2017,"1'49""866",X treme,France,33,37.724,36.038,36.104,10-0-0,1/1/2001,Dry Bowser,Mach 8,Roller,Gold Glider,
GBA_Ribbon_Road,Bell(DLC2),6/16/2017,"1'49""785",Luigi_Fan2,Canada,<1,37.717,35.977,36.091,10-0-0,1/1/2001,Donkey Kong,Biddybuggy,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),6/16/2017,"1'49""466",Luigi_Fan2,Canada,<1,37.663,35.894,35.909,10-0-0,1/1/2001,Donkey Kong,Biddybuggy,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),6/16/2017,"1'49""427",Colvin,USA,<1,37.664,35.812,35.951,10-0-0,1/1/2001,Roy,Biddybuggy,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),6/16/2017,"1'49""275",Colvin,USA,1,37.792,35.732,35.751,10-0-0,1/1/2001,Roy,Biddybuggy,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),6/17/2017,"1'49""272",X treme,France,<1,37.805,35.587,35.88,10-0-0,1/1/2001,Donkey Kong,Biddybuggy,Leaf Tires,Super Glider,
GBA_Ribbon_Road,Bell(DLC2),6/17/2017,"1'49""130",X treme,France,<1,37.713,35.623,35.794,10-0-0,1/1/2001,Dry Bowser,Biddybuggy,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),6/17/2017,"1'49""038",X treme,France,2,37.695,35.606,35.737,10-0-0,1/1/2001,Dry Bowser,Biddybuggy,Leaf Tires,MKTV Parafoil,
GBA_Ribbon_Road,Bell(DLC2),6/19/2017,"1'48""910",Carson,USA,2,37.652,35.434,35.824,10-0-0,1/1/2001,Dry Bowser,Biddybuggy,Leaf Tires,MKTV Parafoil,
GBA_Ribbon_Road,Bell(DLC2),6/21/2017,"1'48""849",Colvin,USA,1,37.587,35.66,35.602,10-0-0,1/1/2001,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,
GBA_Ribbon_Road,Bell(DLC2),6/22/2017,"1'48""773",SuperFX,USA,<1,37.315,35.512,35.946,10-0-0,1/1/2001,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,
GBA_Ribbon_Road,Bell(DLC2),6/22/2017,"1'48""735",SuperFX,USA,<1,37.286,35.681,35.768,10-0-0,1/1/2001,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,
GBA_Ribbon_Road,Bell(DLC2),6/22/2017,"1'48""241",SuperFX,USA,1,37.357,35.383,35.501,10-0-0,1/1/2001,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,
GBA_Ribbon_Road,Bell(DLC2),6/23/2017,"1'48""066",SuperFX,USA,<1,36.99,35.431,35.645,10-0-0,1/1/2001,Wario,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),6/23/2017,"1'47""798",SuperFX,USA,143,36.917,35.271,35.61,10-0-0,1/1/2001,Wario,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),11/13/2017,"1'47""764",SuperFX,USA,<1,36.838,35.379,35.547,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),11/13/2017,"1'47""651",SuperFX,USA,100,36.825,35.201,35.625,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),2/21/2018,"1'47""592",Lemon,Japan,<1,36.956,35.392,35.244,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/21/2018,"1'47""573",Lemon,Japan,<1,36.989,35.282,35.302,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/21/2018,"1'47""452",Lemon,Japan,<1,36.801,35.311,35.34,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/21/2018,"1'47""434",Lemon,Japan,<1,36.867,35.402,35.165,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/21/2018,"1'47""415",SuperFX,USA,1,36.908,35.185,35.322,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),2/22/2018,"1'47""395",SuperFX,USA,<1,36.818,35.319,35.258,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),2/22/2018,"1'47""348",Lemon,Japan,<1,36.833,35.284,35.231,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/22/2018,"1'47""141",Lemon,Japan,<1,36.921,35.234,34.986,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/22/2018,"1'47""119",Lemon,Japan,1,36.902,35.18,35.037,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/23/2018,"1'47""091",Lemon,Japan,1,36.885,35.234,34.972,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/24/2018,"1'46""986",Lemon,Japan,<1,36.833,35.171,34.982,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/24/2018,"1'46""891",SuperFX,USA,1,36.744,35.222,34.925,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),2/25/2018,"1'46""853",SuperFX,USA,273,36.697,35.292,34.864,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),11/25/2018,"1'46""840",Lemon,Japan,4,36.717,35.186,34.937,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),11/29/2018,"1'46""705",Lemon,Japan,71,36.718,35.136,34.851,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Leaf Tires,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/8/2019,"1'46""647",Lemon,Japan,3,36.72,35.079,34.848,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/11/2019,"1'46""607",Lemon,Japan,8,36.67,35.079,34.858,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),2/19/2019,"1'46""600",Lemon,Japan,38,36.701,35.139,34.76,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),3/29/2019,"1'46""594",Lemon,Japan,370,36.699,35.023,34.872,10-0-0,1/1/2001,Donkey Kong,W 25 Silver Arrow,Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),4/2/2020,"1'46""523",Lemon,Japan,1,36.531,35.118,34.874,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),4/3/2020,"1'46""518",Lemon,Japan,<1,36.546,35.041,34.931,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),4/3/2020,"1'46""474",Lemon,Japan,<1,36.583,35.132,34.759,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),4/3/2020,"1'46""457",Lemon,Japan,1,36.475,35.145,34.837,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),4/4/2020,"1'46""391",Lemon,Japan,25,36.618,35.084,34.689,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),4/29/2020,"1'46""372",こんこん,Japan,2,36.652,35.048,34.672,10-0-0,1/1/2001,Roy,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),5/1/2020,"1'46""370",Lemon,Japan,2,36.495,35.088,34.787,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),5/3/2020,"1'46""359",Landros,Japan,2,36.652,35.086,34.621,10-0-0,1/1/2001,Waluigi,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),5/5/2020,"1'46""281",ヨシ,Japan,<1,36.633,34.902,34.746,10-0-0,1/1/2001,Roy,Biddybuggy,Roller,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),5/5/2020,"1'46""272",ヨシ,Japan,1,36.649,34.947,34.676,10-0-0,1/1/2001,Roy,Biddybuggy,Roller,Cloud Glider,
GBA_Ribbon_Road,Bell(DLC2),5/6/2020,"1'46""268",Lemon,Japan,11,36.538,35.1,34.63,10-0-0,1/1/2001,Roy,W 25 Silver Arrow,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),5/17/2020,"1'46""098",ヨシ,Japan,68,36.618,34.846,34.634,10-0-0,1/1/2001,Waluigi,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),7/24/2020,"1'46""096",Alberto,Spain,1,36.544,34.882,34.67,10-0-0,1/1/2001,Waluigi,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),7/25/2020,"1'46""078",Alberto,Spain,1,36.579,34.873,34.626,10-0-0,1/1/2001,Waluigi,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),7/26/2020,"1'46""050",Alberto,Spain,5,36.646,34.843,34.561,10-0-0,1/1/2001,Roy,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),7/31/2020,"1'46""036",Alberto,Spain,1,36.667,34.809,34.56,10-0-0,1/1/2001,Roy,Biddybuggy,Azure Roller,Paper Glider,
GBA_Ribbon_Road,Bell(DLC2),8/1/2020,"1'46""019",Alberto,Spain,<1,36.572,34.645,34.802,10-0-0,1/1/2001,Roy,Biddybuggy,Azure Roller,Paper Glider,
